File,Camera,Season,Year,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Doe_count,Buck_count,Fawn_count,Comments,Animal_1_Condition,Animal_2_Condition,Animal_3_Condition,Animal_4_Condition,Animal_5_Condition,Confidence_Condition,Animal_6_Condition
CAM31_2022Winter00554.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:10,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00555.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:12,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00556.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:18,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00557.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:20,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00558.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:22,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00559.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:28,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00560.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:30,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00561.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:32,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00562.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:38,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00563.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:40,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00564.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:42,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00565.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:48,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00566.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:50,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00567.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:53,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00568.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:42:58,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00569.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:00,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00570.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:02,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00571.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:08,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00572.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:10,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00573.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:12,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00574.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:18,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00575.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:20,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00576.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:22,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00577.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:28,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00578.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:30,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00579.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:32,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00580.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:38,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00581.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:40,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00582.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:42,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00583.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:48,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00584.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:50,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00585.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:43:52,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00586.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:44:01,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00587.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:44:04,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00588.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:44:06,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00589.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:44:11,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00590.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:44:14,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM31_2022Winter00591.JPG,C31,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,24-Dec-22,21:44:16,Ok,FALSE,2,0,0,unable to assess condition of second doe,2.5,,,,,3,
CAM21_2022Winter00413.JPG,C21,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,25-Dec-22,11:00:57,Ok,FALSE,0,1,0,unable to assess condition,2,,,,,0,
CAM21_2022Winter00414.JPG,C21,Winter,2022,Winter22,Deer_BodyCond_DoeFawn,25-Dec-22,11:00:57,Ok,FALSE,0,1,0,unable to assess condition,2,,,,,0,
